treatment_order,city_key,grid_id,station_event_id,opening_month,status,active_families,selected_method,donor_scope,control_city_key,control_grid_id,control_unit_key,candidate_count,candidate_city_count,training_feature_count,holdout_feature_count,training_distance,holdout_rms_standardized_gap,holdout_max_abs_standardized_gap,training_distance_threshold,holdout_rms_threshold,holdout_max_abs_threshold,control_selection_uses_post_outcome,failure_reason
3704,fuzhou,g00232x00195,fuzhou_station_0f68911fe8c4,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3705,fuzhou,g00235x00193,fuzhou_station_4a9061bfbfd2,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3706,fuzhou,g00238x00192,fuzhou_station_cbc40514a86e,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3707,fuzhou,g00239x00191,fuzhou_station_84826e4b3c2c,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3708,fuzhou,g00242x00191,fuzhou_station_3b8158e712a1,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3709,fuzhou,g00247x00187,fuzhou_station_91d4fd8ed387,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3710,shaoxing,g00170x00156,shaoxing_station_9fe54a474b8a,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3711,shaoxing,g00172x00157,shaoxing_station_6a91fe18eb66,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3712,shaoxing,g00174x00157,shaoxing_station_a20153ed8a4e,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3713,shaoxing,g00177x00158,shaoxing_station_8f5b46c1b055,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3714,shaoxing,g00180x00158,shaoxing_station_8b14de2bf81a,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3715,shaoxing,g00182x00158,shaoxing_station_72b2352bc626,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3716,shaoxing,g00186x00158,shaoxing_station_a72290d5c9ee,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3717,shaoxing,g00189x00159,shaoxing_station_97ecb7de4742,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3718,shaoxing,g00191x00159,shaoxing_station_61cc36d83341,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3719,shaoxing,g00193x00159,shaoxing_station_7c6426b7f31c,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3720,shaoxing,g00196x00159,shaoxing_station_c86fab676fa2,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3721,shaoxing,g00199x00158,shaoxing_station_96095af67de9,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3722,shaoxing,g00200x00157,shaoxing_station_626fc1cae007,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3723,shaoxing,g00203x00147,shaoxing_station_ce15d6e3a741,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3724,shaoxing,g00205x00145,shaoxing_station_2d78f8dd1a98,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3725,shaoxing,g00206x00142,shaoxing_station_9c484b860f25,2022-04,pending,,,,,,,,,,,,,,,,,FALSE,
3726,foshan,g00085x00187,foshan_station_1661a4afd15f,2022-05,pending,,,,,,,,,,,,,,,,,FALSE,
3727,foshan,g00088x00193,foshan_station_b34277476fce,2022-05,pending,,,,,,,,,,,,,,,,,FALSE,
3728,hangzhou,g00234x00351,hangzhou_station_0041f0147c2b,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3729,hangzhou,g00236x00353,hangzhou_station_ef2ece001f41,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3730,hangzhou,g00238x00356,hangzhou_station_21598a600df2,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3731,hangzhou,g00242x00359,hangzhou_station_587aa8d1c19b,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3732,hangzhou,g00243x00351,hangzhou_station_c4094da501a6,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3733,hangzhou,g00243x00355,hangzhou_station_8513b714d03a,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3734,hangzhou,g00243x00359,hangzhou_station_c735d52cdbda,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3735,hangzhou,g00245x00361,hangzhou_station_bfbbd2db31a8,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3736,hangzhou,g00246x00364,hangzhou_station_bb0c7bf65789,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3737,hangzhou,g00246x00366,hangzhou_station_887e84747ff2,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3738,hangzhou,g00247x00369,hangzhou_station_43d0e89909c1,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3739,hangzhou,g00247x00374,hangzhou_station_d7b2d6dff3b9,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3740,hangzhou,g00247x00376,hangzhou_station_3303af0fa88f,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3741,hangzhou,g00248x00371,hangzhou_station_e4a9315256de,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3742,hangzhou,g00248x00373,hangzhou_station_dbbdf22448d6,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3743,hangzhou,g00250x00345,hangzhou_station_acda6cbc158a,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3744,chongqing,g00341x00295,chongqing_station_4ffb14b7eb7c,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3745,chongqing,g00343x00300,chongqing_station_a6d0bfd484e1,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3746,chongqing,g00344x00286,chongqing_station_ec0a9e5d5c71,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3747,chongqing,g00346x00304,chongqing_station_ce9877194a2e,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3748,chongqing,g00347x00307,chongqing_station_4eb41ffb4009,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3749,chongqing,g00356x00311,chongqing_station_dde7711ac999,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3750,chongqing,g00361x00310,chongqing_station_9974c0d6562d,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3751,chongqing,g00364x00311,chongqing_station_8d8766eec465,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3752,chongqing,g00366x00312,chongqing_station_d4f361aa0396,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3753,chongqing,g00370x00312,chongqing_station_ae472d41fbb4,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3754,chongqing,g00373x00314,chongqing_station_12956de2f0b4,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3755,chongqing,g00377x00317,chongqing_station_2c0f2897180e,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3756,chongqing,g00380x00319,chongqing_station_075ddd420470,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3757,zhengzhou,g00075x00241,zhengzhou_station_9eb895802314,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3758,zhengzhou,g00077x00240,zhengzhou_station_41592a734edd,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3759,zhengzhou,g00080x00235,zhengzhou_station_706ac7e2b0e0,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3760,changsha,g00094x00204,changsha_station_103bef8df6ef,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3761,changsha,g00094x00207,changsha_station_92a8dae20f44,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3762,changsha,g00096x00209,changsha_station_8c03c1ce9c4c,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3763,changsha,g00097x00245,changsha_station_10e7f558d46d,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3764,changsha,g00098x00209,changsha_station_0f13c8036ab1,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3765,changsha,g00098x00247,changsha_station_9fae354f0475,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3766,changsha,g00099x00251,changsha_station_69c1b0ded665,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3767,changsha,g00099x00254,changsha_station_e2c841421bba,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3768,changsha,g00100x00209,changsha_station_ef1c10c05440,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3769,changsha,g00100x00256,changsha_station_7dc2425837ff,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3770,changsha,g00100x00277,changsha_station_c49def78332e,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3771,changsha,g00101x00261,changsha_station_59fc45903d1e,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3772,changsha,g00101x00265,changsha_station_b45cfb539410,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3773,changsha,g00101x00272,changsha_station_a99d233287c8,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3774,changsha,g00101x00276,changsha_station_a68e310c1774,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3775,changsha,g00102x00269,changsha_station_e84a56327cae,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3776,changsha,g00103x00208,changsha_station_d157ee11cfc2,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3777,changsha,g00104x00212,changsha_station_fc6c897f6d5c,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3778,changsha,g00104x00215,changsha_station_eaece6df6385,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3779,changsha,g00104x00218,changsha_station_b24fbf621990,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3780,changsha,g00104x00220,changsha_station_50701976b873,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3781,changsha,g00104x00223,changsha_station_145f17e7a467,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3782,changsha,g00104x00224,changsha_station_86e325c7b55b,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3783,kunming,g00141x00129,kunming_station_7c0f2afdc141,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3784,kunming,g00145x00129,kunming_station_228a03823ea5,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3785,kunming,g00147x00129,kunming_station_6b6943b4bfaf,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3786,kunming,g00148x00124,kunming_station_93150c5dacc5,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3787,kunming,g00148x00126,kunming_station_75eff8b861ad,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3788,kunming,g00150x00123,kunming_station_0c68fa51395f,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3789,kunming,g00152x00123,kunming_station_57703b629161,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3790,kunming,g00154x00125,kunming_station_8739dc93541e,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3791,kunming,g00156x00127,kunming_station_e9ae02e38d1e,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3792,kunming,g00156x00128,kunming_station_64045db86af4,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3793,kunming,g00158x00130,kunming_station_f6d1f214c44b,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3794,kunming,g00163x00132,kunming_station_53d36be136ef,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3795,kunming,g00165x00133,kunming_station_24b245a4c130,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3796,kunming,g00165x00136,kunming_station_3b84df625919,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3797,kunming,g00165x00139,kunming_station_ceceaf8346c1,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3798,kunming,g00166x00140,kunming_station_1a85b84eb110,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3799,kunming,g00168x00141,kunming_station_7d88b0c505a3,2022-06,pending,,,,,,,,,,,,,,,,,FALSE,
3800,beijing,g00121x00183,beijing_station_8cc4c7bf60cf,2022-07,pending,,,,,,,,,,,,,,,,,FALSE,
3801,chongqing,g00283x00207,chongqing_station_d06f7dadfefb,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3802,chongqing,g00292x00208,chongqing_station_85ea82e84ac8,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3803,chongqing,g00296x00218,chongqing_station_89f479db2175,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3804,chongqing,g00296x00226,chongqing_station_f846600430a3,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3805,chongqing,g00297x00240,chongqing_station_1772b1debc2c,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3806,fuzhou,g00203x00261,fuzhou_station_4c337776e18e,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3807,fuzhou,g00205x00259,fuzhou_station_42c705d33f7a,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3808,fuzhou,g00206x00256,fuzhou_station_cd850de2f3d5,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3809,fuzhou,g00209x00251,fuzhou_station_a5faad18e480,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3810,fuzhou,g00211x00250,fuzhou_station_33ec03e2c2b4,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3811,fuzhou,g00213x00240,fuzhou_station_1ac0ad9ce3d7,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3812,fuzhou,g00213x00248,fuzhou_station_30b75887cb79,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3813,fuzhou,g00214x00237,fuzhou_station_c0da5a61489f,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3814,fuzhou,g00215x00242,fuzhou_station_c6f239c1c72d,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3815,fuzhou,g00215x00245,fuzhou_station_51fd6bf2dda6,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3816,fuzhou,g00225x00219,fuzhou_station_3e20096605f6,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3817,fuzhou,g00227x00214,fuzhou_station_b1409e7a9e3e,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3818,fuzhou,g00228x00213,fuzhou_station_7f14914e94ab,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3819,jinhua,g00149x00099,jinhua_station_3f1656cc56a9,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3820,jinhua,g00149x00106,jinhua_station_afced2c8db30,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3821,jinhua,g00151x00111,jinhua_station_1ca4910d51af,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3822,jinhua,g00151x00114,jinhua_station_c6f12722d0e0,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3823,jinhua,g00153x00098,jinhua_station_30be714bf482,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3824,jinhua,g00155x00117,jinhua_station_83c5d7c609e7,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3825,jinhua,g00167x00131,jinhua_station_480a9ec38294,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3826,jinhua,g00171x00140,jinhua_station_c28f94232646,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3827,jinhua,g00173x00144,jinhua_station_aaf64eff52e7,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3828,jinhua,g00175x00147,jinhua_station_962a839c9af5,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3829,jinhua,g00183x00163,jinhua_station_1ab5d538e1c9,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3830,jinhua,g00191x00171,jinhua_station_dd0aca5c2020,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3831,jinhua,g00193x00175,jinhua_station_d9f40013c6a7,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3832,jinhua,g00199x00180,jinhua_station_dde53b210c0b,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3833,jinhua,g00204x00184,jinhua_station_37abcad85e72,2022-08,pending,,,,,,,,,,,,,,,,,FALSE,
3834,xiamen,g00065x00095,xiamen_station_fef57f19d8c7,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3835,hangzhou,g00238x00414,hangzhou_station_f3219bae43a3,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3836,hangzhou,g00240x00407,hangzhou_station_e9d21f1761f3,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3837,hangzhou,g00245x00399,hangzhou_station_1d9d7a20195a,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3838,hangzhou,g00251x00363,hangzhou_station_71206f08251d,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3839,hangzhou,g00253x00346,hangzhou_station_28cf6972d3ae,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3840,hangzhou,g00256x00346,hangzhou_station_fa190bcd3448,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3841,hangzhou,g00258x00346,hangzhou_station_1b50e41fc254,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3842,xian,g00142x00264,xian_station_ab008c30dd64,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3843,jinhua,g00194x00209,jinhua_station_25c4ab6d875d,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3844,dalian,g00076x00095,dalian_station_2c9712156e65,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3845,dalian,g00079x00096,dalian_station_f1d16a730589,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3846,dalian,g00083x00100,dalian_station_2a31a35fc198,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3847,dalian,g00083x00102,dalian_station_7649bd9c268e,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3848,dalian,g00083x00108,dalian_station_43a2e9cf24c1,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3849,nanjing,g00222x00086,nanjing_station_e0cb31d52fac,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3850,zhengzhou,g00113x00157,zhengzhou_station_54322618ec5b,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3851,zhengzhou,g00114x00152,zhengzhou_station_b60949a7e980,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3852,zhengzhou,g00114x00161,zhengzhou_station_b9597fd3181d,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3853,zhengzhou,g00118x00164,zhengzhou_station_ad498bb95118,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3854,zhengzhou,g00121x00164,zhengzhou_station_aac2c10d8efa,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3855,zhengzhou,g00123x00164,zhengzhou_station_f9ecc95ec2f6,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3856,zhengzhou,g00129x00165,zhengzhou_station_3dae72273762,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3857,zhengzhou,g00129x00171,zhengzhou_station_8a6ba2c2b451,2022-09,pending,,,,,,,,,,,,,,,,,FALSE,
3858,shenzhen,g00200x00125,shenzhen_station_0528b58e03f0,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3859,shenzhen,g00201x00129,shenzhen_station_875e8b23f623,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3860,shenzhen,g00205x00133,shenzhen_station_d390af1ab4b4,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3861,shenzhen,g00209x00146,shenzhen_station_bf7977bd95f9,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3862,shenzhen,g00209x00150,shenzhen_station_8fc7f20f96b9,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3863,shenzhen,g00210x00140,shenzhen_station_66ecb7826ed8,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3864,shenzhen,g00210x00160,shenzhen_station_08b335c083ea,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3865,shenzhen,g00212x00161,shenzhen_station_1c6f4f8afcb2,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3866,shenzhen,g00222x00166,shenzhen_station_9deb2c43f5bd,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3867,shenzhen,g00224x00172,shenzhen_station_f1b31639a3dd,2022-10,pending,,,,,,,,,,,,,,,,,FALSE,
3868,nantong,g00090x00163,nantong_station_f5fdbff9c1f7,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3869,nantong,g00092x00154,nantong_station_5b4beb23c506,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3870,nantong,g00092x00155,nantong_station_813f78c1d7a1,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3871,nantong,g00093x00152,nantong_station_56227fa5dc8d,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3872,nantong,g00093x00160,nantong_station_59e282a9189e,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3873,nantong,g00095x00152,nantong_station_d276c6656dc1,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3874,nantong,g00097x00151,nantong_station_dfc0d3388702,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3875,nantong,g00099x00151,nantong_station_113ccbb91450,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3876,nantong,g00101x00145,nantong_station_15414081619d,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3877,nantong,g00101x00146,nantong_station_0326eb5c3e43,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3878,nantong,g00101x00151,nantong_station_a4a5bb2ce060,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3879,nantong,g00102x00148,nantong_station_0484bbf014ed,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3880,nantong,g00103x00139,nantong_station_5f4e046d6044,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3881,nantong,g00105x00139,nantong_station_92d83de8a0b1,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3882,nantong,g00107x00140,nantong_station_23ed8ee04d1f,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3883,nantong,g00112x00141,nantong_station_3bed0c5014cd,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3884,nantong,g00114x00139,nantong_station_8ef941290fb5,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3885,nantong,g00121x00129,nantong_station_9428c2033624,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3886,nantong,g00122x00128,nantong_station_d78499c6e262,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3887,tianjin,g00128x00099,tianjin_station_b057bf6331c6,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3888,tianjin,g00130x00101,tianjin_station_98a5f7557670,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3889,tianjin,g00130x00103,tianjin_station_af46dddb3893,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3890,tianjin,g00132x00104,tianjin_station_d0b51f7526b9,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3891,tianjin,g00132x00106,tianjin_station_d42ee39ecc22,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3892,tianjin,g00132x00108,tianjin_station_2bf8f69eb856,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3893,tianjin,g00132x00110,tianjin_station_a01899250e6d,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3894,tianjin,g00132x00113,tianjin_station_01ae287a8414,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3895,tianjin,g00132x00114,tianjin_station_ac1ba4dcfb59,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3896,tianjin,g00132x00116,tianjin_station_95d76f54ab89,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3897,tianjin,g00132x00119,tianjin_station_86a0ca3b1951,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3898,tianjin,g00134x00120,tianjin_station_a7a7e427b96d,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3899,tianjin,g00141x00120,tianjin_station_da4227f80254,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3900,tianjin,g00142x00121,tianjin_station_c019fcb7517c,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3901,tianjin,g00144x00121,tianjin_station_2b376d57eacd,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3902,tianjin,g00146x00120,tianjin_station_b4994d583f99,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3903,tianjin,g00147x00120,tianjin_station_230865f4fdcd,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3904,tianjin,g00149x00120,tianjin_station_57db7058bcf6,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3905,tianjin,g00151x00119,tianjin_station_c18f08db4b94,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3906,shenzhen,g00162x00067,shenzhen_station_7d7a697116bf,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3907,shenzhen,g00163x00070,shenzhen_station_8cdd10bf831f,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3908,shenzhen,g00166x00071,shenzhen_station_c2a68e43dc7a,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3909,shenzhen,g00168x00072,shenzhen_station_9c81e2920c37,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3910,shenzhen,g00171x00073,shenzhen_station_825555b5649e,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3911,shenzhen,g00173x00073,shenzhen_station_ee387599b71e,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3912,shenzhen,g00174x00073,shenzhen_station_c594a57efe9a,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3913,shenzhen,g00176x00073,shenzhen_station_13610246c761,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3914,shenzhen,g00179x00073,shenzhen_station_5ce38234a5f0,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3915,shenzhen,g00182x00072,shenzhen_station_b78437a938d7,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3916,shenzhen,g00183x00070,shenzhen_station_0b570e9c94f9,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3917,shenzhen,g00184x00069,shenzhen_station_147a78fc5d3a,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3918,shenzhen,g00186x00067,shenzhen_station_b858c21f6966,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3919,shenzhen,g00189x00065,shenzhen_station_7fa911630576,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3920,shenzhen,g00190x00064,shenzhen_station_69e3c7fa36db,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3921,shenzhen,g00192x00062,shenzhen_station_08db6ac2f6ad,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3922,shenzhen,g00194x00060,shenzhen_station_14e5c953aaeb,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3923,shenzhen,g00196x00060,shenzhen_station_171b5dda58da,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3924,shenzhen,g00198x00057,shenzhen_station_7e12fb803eb2,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3925,shenzhen,g00201x00055,shenzhen_station_5b497cb832c5,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3926,shenzhen,g00204x00052,shenzhen_station_f3445f341d7a,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
3927,shenzhen,g00206x00052,shenzhen_station_c1baeac580cc,2022-11,pending,,,,,,,,,,,,,,,,,FALSE,
